date,Cases,Rainfall,Temperature,RH,searches1,searches2
2010-01-01,9.598191426425714,0.2166191102721451,26.85305982814953,78.52754983108515,18.00006832610325,15.000009342266956
2010-01-02,9.57782272364887,0.5254109550790886,26.858708989014623,75.20371569966137,17.935549698260026,14.90324794648383
2010-01-03,10.34728138492861,0.3744724415405054,26.925692488097834,75.52570873229249,17.868542220625436,14.802908608361083
2010-01-04,9.529274544957946,-0.612825078100366,27.292330100074878,76.28856640558199,17.804331139220135,14.707909648403998
2010-01-05,7.6179739102859605,-0.5487062909832405,26.883594619045557,79.62125364318514,17.737613176078238,14.608831005861642
2010-01-06,8.232698470789039,0.3053247884704364,26.853648962307513,79.82483643618058,17.676275191132493,14.515154318291572
2010-01-07,9.99536004500305,-0.8157994218073497,26.728983197357287,77.81544556583425,17.61360883951081,14.422876659511346
2010-01-08,10.948250385208805,0.3081191076785738,26.232957043453297,79.38713194045653,17.55514126941405,14.33011102335753
2010-01-09,8.696904196000187,-0.23120134389853772,26.156534130274824,78.42445226410925,17.479172978281397,14.220404988442244
2010-01-10,8.08593327636966,0.6464159659118003,26.230548134372565,78.1778422201032,17.422761307915593,14.132128424467153
2010-01-11,7.387684692767465,0.5650313256629378,26.747762674474725,78.56647527897319,17.360244093415773,14.036412961928912
2010-01-12,8.38370461409625,-0.12624275118807632,27.037375247603322,79.12076592098731,17.289908837760212,13.935285012204778
2010-01-13,8.835968953930042,0.2986827858809929,26.967686559690726,79.95723225058413,17.223152581334727,13.834622343873688
2010-01-14,7.902755613494344,0.5954410035298157,27.313067651782728,74.56651041303587,17.16279675232442,13.743677585828912
2010-01-15,9.63575979691846,0.4343851009100605,26.783618794679015,71.70386500105856,17.09434867234378,13.64161828592039
2010-01-16,10.414387711834772,-0.707979633293946,26.475711866693235,69.60643277216892,17.030137590811027,13.546619325794705
2010-01-17,10.885887185767212,-0.6299583181082822,27.032643186737577,70.1598573400517,16.963419627691636,13.447540683283307
2010-01-18,7.14962051322449,0.39679214627656934,27.02224841181147,70.9444811587018,16.90208164274434,13.353863995707869
2010-01-19,5.341534628968841,-0.29867501768530125,26.717773515058305,76.35884444369853,16.83941529112397,13.26158633692991
2010-01-20,5.890009232731595,0.7495150053115025,27.185338812591873,76.92658190222234,16.780947721026134,13.168820700777161
2010-01-21,7.055253298657575,0.14571655559910118,26.62835692250023,76.93794340140252,16.704979429897733,13.059114665871178
2010-01-22,5.589044245160669,0.9681304643157849,26.137608910616574,76.17821314529765,16.648567759524653,12.970838101874387
2010-01-23,4.842320886340525,0.839716408251015,26.038168442369294,73.68409387496108,16.586050545029874,12.87512263935248
2010-01-24,3.745353585343185,0.10835430839413093,26.101232845120737,76.69173066440796,16.515715289374654,12.773994689627184
2010-01-25,4.826627720855413,0.49893284851024455,25.815182953166712,76.98571709376796,16.448959032946924,12.673332021292783
2010-01-26,3.92226455909513,0.7663794865182708,26.410940138818017,75.17543776008252,16.38860320393606,12.582387263242774
2010-01-27,4.995507824979139,0.5803466543983574,26.035794062620855,75.10690363050803,16.320155123958283,12.480327963346026
2010-01-28,4.163030720402514,-0.5832378422694363,26.245069121632582,71.98902190512311,16.2559440424231,12.385329003210071
